"SPECIES_NAME" "species"
"2263" "Halichoeres_sp._[brownfieldi]" "Halichoeres_sp._[brownfieldi]"
"2264" "Spratelloides_gracilis" "Spratelloides_gracilis"
"2265" "Cryptocentrus_cinctus" "Cryptocentrus_cinctus"
"2266" "Chlorurus_rhakoura" "Chlorurus_rhakoura"
"2267" "Cirripectes_alleni" "Cirripectes_alleni"
"2268" "Cirrhilabrus_randalli" "Cirrhilabrus_randalli"
"2269" "Fusigobius_sp." "Fusigobius_spp."
"2270" "Ostorhinchus_pallidofasciatus" "Ostorhinchus_pallidofasciatus"
"2271" "Pristicon_rhodopterus" "Pristicon_rhodopterus"
"2272" "Amblyeleotris_periophthalma" "Amblyeleotris_periophthalma"
"2273" "Zabidius_novemaculeatus" "Zabidius_novemaculeatus"
"2274" "Parapriacanthus_dispar" "Parapriacanthus_dispar"
"2275" "Atherinomorus_spp." "Atherinomorus_spp."
"2276" "Tylosurus_spp." "Tylosurus_spp."
"2277" "Calotomus_spinidens" "Calotomus_spinidens"
"2278" "Apogonichthyoides_timorensis" "Apogonichthyoides_timorensis"
"2279" "Synodus_sageneus" "Synodus_sageneus"
"2280" "Chaetodontoplus_personifer" "Chaetodontoplus_personifer"
"2281" "Parupeneus_heptacanthus" "Parupeneus_heptacanthus"
"2282" "Parioglossus_spp." "Parioglossus_spp."
"2283" "Ecsenius_alleni" "Ecsenius_alleni"
"2284" "Caracanthus_unipinna" "Caracanthus_unipinna"
"2285" "Plectropomus_oligacanthus" "Plectropomus_oligacanthus"
"2286" "Pomacanthus_spp." "Pomacanthus_spp."
"2287" "Ostorhinchus_jenkinsi" "Ostorhinchus_jenkinsi"
"2288" "Cryptocentrus_leucostictus" "Cryptocentrus_leucostictus"
"2289" "Sebastapistes_cyanostigma" "Sebastapistes_cyanostigma"
"2290" "Pleurosicya_spp." "Pleurosicya_spp."
"2291" "Eviota_queenslandica_(cf)" "Eviota_queenslandica"
"2292" "Acanthurus_grammoptilus_(cf)" "Acanthurus_grammoptilus"
"2293" "Plectroglyphidodon_leucozonus" "Plectroglyphidodon_leucozonus"
"2294" "Glyptoparus_sp._[Browse]" "Glyptoparus_sp._[Browse]"
"2295" "Archamia_bleekeri" "Archamia_bleekeri"
"2296" "Pseudanthias_?tuka" "Pseudanthias_spp."
"2297" "Ctenogobiops_tangaroai" "Ctenogobiops_tangaroai"
"2298" "Gobiodon_spilophthalmus" "Gobiodon_spilophthalmus"
"2299" "Pseudochromis_cyanotaenia" "Pseudochromis_cyanotaenia"
"2300" "Lotilia_graciliosa" "Lotilia_graciliosa"
"2301" "Corythoichthys_sp._[10_RK]" "Corythoichthys_sp._[10_RK]"
"2302" "Cirripectes_sp._[dark_eye]" "Cirripectes_sp._[dark_eye]"
"2303" "Meiacanthus_sp._[yellow_tail]" "Meiacanthus_sp._[yellow_tail]"
"2304" "Glyptoparus_delicatulus" "Glyptoparus_delicatulus"
"2305" "Heteroconger_hassi" "Heteroconger_hassi"
"2306" "Eviota_nigriventris" "Eviota_nigriventris"
"2307" "Bryaninops_nexus" "Bryaninops_nexus"
"2308" "Decapterus_koheru" "Decapterus_koheru"
"2309" "Bodianus_unimaculatus" "Bodianus_unimaculatus"
"2310" "Notoclinops_yaldwyni" "Notoclinops_yaldwyni"
"2311" "Hypoplectrodes_sp._[Lord_Howe]" "Hypoplectrodes_sp._[Lord_Howe]"
"2312" "Caprodon_longimanus" "Caprodon_longimanus"
"2313" "Grahamina_capito" "Forsterygion_capito"
"2314" "Notolabrus_cinctus" "Notolabrus_cinctus"
"2315" "Helicolenus_percoides" "Helicolenus_percoides"
"2316" "Notoclinops_segmentatus" "Notoclinops_segmentatus"
"2317" "Ruanoho_whero" "Ruanoho_whero"
"2318" "Pempheris_adspersa" "Pempheris_adspersa"
"2319" "Oxycheilinus_lineatus" "Oxycheilinus_lineatus"
"2320" "Opistognathus_spp." "Opistognathus_spp."
"2321" "Cirrhitops_hubbardi" "Cirrhitops_hubbardi"
"2322" "Cryptichthys_jojettae" "Cryptichthys_jojettae"
"2323" "Notoclinops_caerulepunctus" "Notoclinops_caerulepunctus"
"2324" "Zeus_faber" "Zeus_faber"
"2325" "Allomycterus_pilatus" "Allomycterus_pilatus"
"2326" "Chromis_bami" "Chromis_bami"
"2327" "Scarus_sp._(globiceps_cf)" "Scarus_spp."
"2328" "Zanclistius_elevatus" "Zanclistius_elevatus"
"2329" "Forsterygion_flavonigrum" "Forsterygion_flavonigrum"
"2330" "Karalepis_stewarti" "Karalepis_stewarti"
"2331" "Hypoplectrodes_huntii" "Hypoplectrodes_huntii"
"2332" "Paristiopterus_labiosus" "Paristiopterus_labiosus"
"2333" "Dellichthys_morelandi" "Dellichthys_morelandi"
"2334" "Stigmatopora_macropterygia" "Stigmatopora_macropterygia"
"2335" "Epinephelus_melanostigma" "Epinephelus_melanostigma"
"2336" "Stegastes_emeryi" "Stegastes_emeryi"
"2337" "Amblyglyphidodon_orbicularis" "Amblyglyphidodon_orbicularis"
"2338" "Neopomacentrus_metallicus" "Neopomacentrus_metallicus"
"2339" "Amblyeleotris_katherine" "Amblyeleotris_fasciata"
"2340" "Pomacentrus_callainus" "Pomacentrus_callainus"
"2341" "Meiacanthus_tongaensis" "Meiacanthus_tongaensis"
"2342" "Epinephelus_sp._(merra?)" "Epinephelus_spp."
"2343" "Amblyglyphidodon_melanopterus" "Amblyglyphidodon_melanopterus"
"2344" "Pomacentrus_microspilus" "Pomacentrus_microspilus"
"2345" "Coris_roseoviridis" "Coris_roseoviridis"
"2346" "Meiacanthus_oualanensis" "Meiacanthus_oualanensis"
"2347" "Neoglyphidodon_carlsoni" "Neoglyphidodon_carlsoni"
"2348" "Alectis_ciliaris" "Alectis_ciliaris"
"2349" "Chrysiptera_tricincta" "Chrysiptera_tricincta"
"2350" "Genicanthus_watanabei" "Genicanthus_watanabei"
"2351" "Chromis_pamae" "Chromis_pamae"
"2352" "Corythoichthys_schultzi" "Corythoichthys_schultzi"
"2353" "Meiacanthus_bundoon" "Meiacanthus_bundoon"
"2354" "Cirripectes_fuscoguttatus" "Cirripectes_fuscoguttatus"
"2355" "Hemitaurichthys_multispinosus" "Hemitaurichthys_multispinosus"
"2356" "Odax_cyanoallix" "Odax_cyanoallix"
"2357" "Notoclinus_fenestratus" "Notoclinus_fenestratus"
"2358" "Heteroclinus_tristis" "Heteroclinus_tristis"
"2359" "Pseudanthias_fasciatus" "Pseudanthias_fasciatus"
"2360" "Scorpaenopsis_spp." "Scorpaenopsis_spp."
"2361" "Alectis_indica" "Alectis_indica"
"2362" "Carangoides_chrysophrys" "Carangoides_chrysophrys"
"2363" "Lutjanus_adetii" "Lutjanus_adetii"
"2364" "Myripristis_randalli" "Myripristis_randalli"
"2365" "Cantherhines_longicaudus" "Cantherhines_longicaudus"
"2366" "Chrysiptera_parasema" "Chrysiptera_parasema"
"2367" "Cirrhilabrus_walindi" "Cirrhilabrus_walindi"
"2368" "Pomacentrus_aurifrons" "Pomacentrus_aurifrons"
"2369" "Neopomacentrus_nemurus" "Neopomacentrus_nemurus"
"2370" "Pterocaesio_tessellata" "Pterocaesio_tessellata"
"2371" "Ecsenius_prooculis" "Ecsenius_prooculis"
"2372" "Acanthurus_fowleri" "Acanthurus_fowleri"
"2373" "Variola_albimarginata" "Variola_albimarginata"
"2374" "Neoniphon_spp." "Neoniphon_spp."
"2375" "Caesio_spp." "Caesio_spp."
"2376" "Pomacentrus_burroughi" "Pomacentrus_burroughi"
"2377" "Pomacentrus_albimaculus" "Pomacentrus_albimaculus"
"2378" "Lutjanus_rufolineatus" "Lutjanus_rufolineatus"
"2379" "Ostracion_spp." "Ostracion_spp."
"2380" "Pomacentrus_simsiang" "Pomacentrus_simsiang"
"2381" "Lutjanus_boutton" "Lutjanus_boutton"
"2382" "Anguilla_anguilla" "Anguilla_anguilla"
"2383" "Nesogobius_pulchellus" "Nesogobius_pulchellus"
"2384" "Heteroclinus_spp." "Heteroclinus_spp."
"2385" "Heteroclinus_perspicillatus" "Heteroclinus_perspicillatus"
"2386" "Platycephalus_laevigatus" "Platycephalus_laevigatus"
"2387" "Aploactisoma_milesii" "Aploactisoma_milesii"
"2388" "Trianectes_bucephalus" "Trianectes_bucephalus"
"2389" "Hippocampus_bleekeri" "Hippocampus_abdominalis"
"2390" "Scolecenchelys_breviceps" "Scolecenchelys_breviceps"
"2391" "Heteroclinus_adelaidae" "Heteroclinus_adelaidae"
"2392" "Parapercis_ramsayi" "Parapercis_ramsayi"
"2393" "Enneapterygius_atrogulare" "Enneapterygius_atrogulare"
"2394" "Gymnothorax_prionodon" "Gymnothorax_prionodon"
"2395" "Sarda_australis" "Sarda_australis"
"2396" "Pseudojuloides_elongatus" "Pseudojuloides_elongatus"
"2397" "Suezichthys_devisi" "Suezichthys_devisi"
"2398" "Petroscirtes_lupus" "Petroscirtes_lupus"
"2399" "Vincentia_novaehollandiae" "Vincentia_novaehollandiae"
"2400" "Trachurus_trachurus" "Trachurus_trachurus"
"2401" "Plectorhinchus_gaterinus" "Plectorhinchus_gaterinus"
"2402" "Pomacanthus_maculosus" "Pomacanthus_maculosus"
"2403" "Chromis_xanthopterygia" "Chromis_xanthopterygia"
"2404" "Pseudochromis_aldabraensis" "Pseudochromis_aldabraensis"
"2405" "Scolopsis_ghanam" "Scolopsis_ghanam"
"2406" "Chaetodon_nigropunctatus" "Chaetodon_nigropunctatus"
"2407" "Chaetodon_melapterus" "Chaetodon_melapterus"
"2408" "Scarus_persicus" "Scarus_persicus"
"2409" "Acanthopagrus_bifasciatus" "Acanthopagrus_bifasciatus"
"2410" "Ostracion_cyanurus" "Ostracion_cyanurus"
"2411" "Acanthurus_sohal" "Acanthurus_sohal"
"2412" "Parablennius_intermedius" "Parablennius_intermedius"
"2413" "Ulua_mentalis" "Ulua_mentalis"
"2414" "Solenostomus_paradoxus" "Solenostomus_paradoxus"
"2415" "Amphiprion_polymnus" "Amphiprion_polymnus"
"2416" "Aioliops_megastigma" "Aioliops_megastigma"
"2417" "Siganus_vermiculatus" "Siganus_vermiculatus"
"2418" "Hypoatherina_barnesi" "Hypoatherina_barnesi"
"2419" "Paraplesiops_poweri" "Paraplesiops_poweri"
"2420" "Rhynchostracion_nasus" "Rhynchostracion_nasus"
"2421" "Bryaninops_spp." "Bryaninops_spp."
"2422" "Hoplolatilus_cuniculus" "Hoplolatilus_cuniculus"
"2423" "Diagramma_spp." "Diagramma_spp."
"2424" "Dischistodus_spp." "Dischistodus_spp."
"2425" "Crenimugil_crenilabis" "Crenimugil_crenilabis"
"2426" "Rachycentron_canadum" "Rachycentron_canadum"
"2427" "Epinephelus_fuscoguttatus" "Epinephelus_fuscoguttatus"
"2428" "Paracirrhites_spp." "Paracirrhites_spp."
"2429" "Bodianus_spp." "Bodianus_spp."
"2430" "Trimma_okinawae" "Trimma_okinawae"
"2431" "Enneapterygius_similis" "Enneapterygius_similis"
"2432" "Trachinotus_anak" "Trachinotus_anak"
"2433" "Dipterygonotus_balteatus" "Dipterygonotus_balteatus"
"2434" "Pristiapogon_spp." "Pristiapogon_spp."
"2435" "Istigobius_spence" "Istigobius_spence"
"2436" "Labracinus_?cyclophthalmus" "Labracinus_spp."
"2437" "Rastrelliger_kanagurta" "Rastrelliger_kanagurta"
"2438" "Gladiogobius_?brevispinis" "Gladiogobius_spp."
"2439" "Pomacentrus_opisthostigma" "Pomacentrus_opisthostigma"
"2440" "Gobiodon_heterospilos" "Gobiodon_heterospilos"
"2441" "Amblygobius_buanensis" "Amblygobius_buanensis"
"2442" "Pseudomugil_spp." "Pseudomugil_spp."
"2443" "Eviota_zebrina" "Eviota_zebrina"
"2444" "Cypho_zaps" "Cypho_zaps"
"2445" "Pseudochromis_ammeri" "Pseudochromis_ammeri"
"2446" "Paracheilinus_cyaneus" "Paracheilinus_cyaneus"
"2447" "Hippocampus_bargibanti" "Hippocampus_bargibanti"
"2448" "Pseudocoris_bleekeri" "Pseudocoris_bleekeri"
"2449" "Synchiropus_moyeri" "Synchiropus_moyeri"
"2450" "Rhabdamia_sp._(cypselurus)" "Rhabdamia_spp."
"2451" "Fusigobius_melacron" "Fusigobius_melacron"
"2452" "Gymnocaesio_gymnoptera" "Gymnocaesio_gymnoptera"
"2453" "Paracheilinus_spp." "Paracheilinus_spp."
"2454" "Neoglyphidodon_crossi" "Neoglyphidodon_crossi"
"2455" "Neoglyphidodon_thoracotaeniatus" "Neoglyphidodon_thoracotaeniatus"
"2456" "Opistognathus_randalli" "Opistognathus_randalli"
"2457" "Chlorurus_bowersi" "Chlorurus_bowersi"
"2458" "Eviota_sp._[translucent]" "Eviota_sp._[translucent]"
"2459" "Pseudochromis_elongatus" "Pseudochromis_elongatus"
"2460" "Cirrhilabrus_flavidorsalis" "Cirrhilabrus_flavidorsalis"
"2461" "Pomacentrus_sp._(grey)" "Pomacentrus_spp."
"2462" "Cheilodipterus_nigrotaeniatus" "Cheilodipterus_nigrotaeniatus"
"2463" "Cryptocentrus_cryptocentrus" "Cryptocentrus_cryptocentrus"
"2464" "Diagramma_melanacrum" "Diagramma_melanacrum"
"2465" "Pleurosicya_elongata" "Pleurosicya_elongata"
"2466" "Parapercis_sp._(Raja)" "Parapercis_spp."
"2467" "Pseudocheilinops_ataenia" "Pseudocheilinops_ataenia"
"2468" "Nectamia_similis" "Nectamia_similis"
"2469" "Asterropteryx_striata" "Asterropteryx_striata"
"2470" "Synodus_rubromarmoratus" "Synodus_rubromarmoratus"
"2471" "Corythoichthys_ocellatus" "Corythoichthys_ocellatus"
"2472" "Pseudocheilinops_spp." "Pseudocheilinops_spp."
"2473" "Leptoscarus_spp." "Leptoscarus_spp."
"2474" "Naucrates_ductor" "Naucrates_ductor"
"2475" "Naso_lopezi" "Naso_lopezi"
"2476" "Synodus_doaki" "Synodus_doaki"
"2477" "Chaetodon_selene" "Chaetodon_selene"
"2478" "Eviota_sp._[atriventris]" "Eviota_sp._[atriventris]"
"2479" "Trimma_fangi" "Trimma_fangi"
"2480" "Pomacentrus_spp._[brown]" "Pomacentrus_spp._[brown]"
"2481" "Salarias_sp._(alboguttatus)" "Salarias_spp."
"2482" "Amblyglyphidodon_indicus" "Amblyglyphidodon_indicus"
"2483" "Amphiprion_bicinctus" "Amphiprion_bicinctus"
"2484" "Chromis_flavaxilla" "Chromis_flavaxilla"
"2485" "Thalassoma_rueppellii" "Thalassoma_rueppellii"
"2486" "Caesio_suevica" "Caesio_suevica"
"2487" "Chaetodon_austriacus" "Chaetodon_austriacus"
"2488" "Chaetodon_fasciatus" "Chaetodon_fasciatus"
"2489" "Zebrasoma_xanthurum" "Zebrasoma_xanthurum"
"2490" "Heniochus_intermedius" "Heniochus_intermedius"
"2491" "Meiacanthus_nigrolineatus" "Meiacanthus_nigrolineatus"
"2492" "Pomacentrus_sulfureus" "Pomacentrus_sulfureus"
"2493" "Pomacentrus_trichourus" "Pomacentrus_trichrourus"
"2494" "Pseudochromis_fridmani" "Pseudochromis_fridmani"
"2495" "Chaetodon_paucifasciatus" "Chaetodon_paucifasciatus"
"2496" "Pseudochromis_olivaceus" "Pseudochromis_olivaceus"
"2497" "Larabicus_quadrilineatus" "Larabicus_quadrilineatus"
"2498" "Calotomus_viridescens" "Calotomus_viridescens"
"2499" "Cephalopholis_hemistiktos" "Cephalopholis_hemistiktos"
"2500" "Parupeneus_forsskali" "Parupeneus_forsskali"
"2501" "Scarus_ferrugineus" "Scarus_ferrugineus"
"2502" "Amblyglyphidodon_flavilatus" "Amblyglyphidodon_flavilatus"
"2503" "Pseudochromis_flavivertex" "Pseudochromis_flavivertex"
"2504" "Cryptocentrus_caeruleopunctatus" "Cryptocentrus_caeruleopunctatus"
"2505" "Arothron_diadematus" "Arothron_diadematus"
"2506" "Chaetodon_semilarvatus" "Chaetodon_semilarvatus"
"2507" "Rhinecanthus_assasi" "Rhinecanthus_assasi"
"2508" "Sufflamen_albicaudatum" "Sufflamen_albicaudatum"
"2509" "Cheilinus_lunulatus" "Cheilinus_lunulatus"
"2510" "Scarus_fuscopurpureus" "Scarus_fuscopurpureus"
"2511" "Dascyllus_marginatus" "Dascyllus_marginatus"
"2512" "Ecsenius_?frontalis" "Ecsenius_spp."
"2513" "Neopomacentrus_miryae" "Neopomacentrus_miryae"
"2514" "Pseudochromis_springeri" "Pseudochromis_springeri"
"2515" "Ecsenius_gravieri" "Ecsenius_gravieri"
"2516" "Cheilodipterus_lachneri" "Cheilodipterus_lachneri"
"2517" "Paracheilinus_octotaenia" "Paracheilinus_octotaenia"
"2518" "Cheilinus_abudjubbe" "Cheilinus_abudjubbe"
"2519" "Pterois_miles" "Pterois_miles"
"2520" "Lethrinus_borbonicus" "Lethrinus_borbonicus"
"2521" "Ecsenius_frontalis" "Ecsenius_frontalis"
"2522" "Oxycheilinus_mentalis" "Oxycheilinus_mentalis"
"2523" "Pseudanthias_taeniatus" "Pseudanthias_taeniatus"
"2524" "Anampses_lineatus" "Anampses_lineatus"
"2525" "Genicanthus_caudovittatus" "Genicanthus_caudovittatus"
"2526" "Chromis_pembae" "Chromis_pembae"
"2527" "Chromis_pelloura" "Chromis_pelloura"
"2528" "Plectropomus_pessuliferus" "Plectropomus_pessuliferus"
"2529" "Amblyeleotris_sungami" "Amblyeleotris_sungami"
"2530" "Acanthurus_gahhm" "Acanthurus_gahhm"
"2531" "Plagiotremus_townsendi" "Plagiotremus_townsendi"
"2532" "Caesio_striata" "Caesio_striata"
"2533" "Omobranchus_germaini" "Omobranchus_germaini"
"2534" "Parma_bicolor" "Parma_bicolor"
"2535" "Eubalichthys_cyanoura" "Eubalichthys_cyanoura"
"2536" "Atherinomorus_vaigiensis" "Atherinomorus_vaigiensis"
"2537" "Pseudocaranx_wrighti" "Pseudocaranx_wrighti"
"2538" "Caffrogobius_nudiceps" "Caffrogobius_nudiceps"
"2539" "Pachymetopon_blochii" "Pachymetopon_blochii"
"2540" "Cheilodactylus_fasciatus" "Cheilodactylus_fasciatus"
"2541" "Boopsoidea_inornata" "Boopsoidea_inornata"
"2542" "Clinus_superciliosus" "Clinus_superciliosus"
"2543" "Chirodactylus_brachydactylus" "Chirodactylus_brachydactylus"
"2544" "Chrysoblephus_laticeps" "Chrysoblephus_laticeps"
"2545" "Parascorpis_typus" "Parascorpis_typus"
"2546" "Chaetodon_marleyi" "Chaetodon_marleyi"
"2547" "Diplodus_capensis" "Diplodus_capensis"
"2548" "Acanthistius_sebastoides" "Acanthistius_sebastoides"
"2549" "Spondyliosoma_emarginatum" "Spondyliosoma_emarginatum"
"2550" "Lithognathus_lithognathus" "Lithognathus_lithognathus"
"2551" "Pachymetopon_aeneum" "Pachymetopon_aeneum"
"2552" "Cheilodactylus_pixi" "Cheilodactylus_pixi"
"2553" "Rhabdosargus_holubi" "Rhabdosargus_holubi"
"2554" "Clinus_venustris" "Clinus_venustris"
"2555" "Amblyrhynchotes_honckenii" "Amblyrhynchotes_honckenii"
"2556" "Gymnocrotaphus_curvidens" "Gymnocrotaphus_curvidens"
"2557" "Oplegnathus_conwayi" "Oplegnathus_conwayi"
"2558" "Pachymetopon_grande" "Pachymetopon_grande"
"2559" "Sparodon_durbanensis" "Sparodon_durbanensis"
"2560" "Dichistius_capensis" "Dichistius_capensis"
"2561" "Cremnochorites_capensis" "Cremnochorites_capensis"
"2562" "Scombrops_boops" "Scombrops_boops"
"2563" "Pterogymnus_laniarius" "Pterogymnus_laniarius"
"2564" "Chelidonichthys_capensis" "Chelidonichthys_capensis"
"2565" "Liza_richardsonii" "Chelon_richardsonii"
"2566" "Plectranthias_nanus" "Plectranthias_nanus"
"2567" "Chaetodon_zanzibarensis" "Chaetodon_zanzibarensis"
"2568" "Scolopsis_frenatus" "Scolopsis_frenata"
"2569" "Caesio_varilineata" "Caesio_varilineata"
"2570" "Scarus_russelii" "Scarus_russelii"
"2571" "Scarus_falcipinnis" "Scarus_falcipinnis"
"2572" "Pomacentrus_trilineatus" "Pomacentrus_trilineatus"
"2573" "Amphiprion_fuscocaudatus" "Amphiprion_fuscocaudatus"
"2574" "Centropyge_acanthops" "Centropyge_acanthops"
"2575" "Ecsenius_nalolo" "Ecsenius_nalolo"
"2576" "Halichoeres_iridis" "Halichoeres_iridis"
"2577" "Inimicus_filamentosus" "Inimicus_filamentosus"
"2578" "Scorpaenodes_littoralis" "Scorpaenodes_evides"
"2579" "Apogon_fasciatus" "Ostorhinchus_fasciatus"
"2580" "Amphiprion_spp." "Amphiprion_spp."
"2581" "Scorpaenodes_scaber" "Scorpaenodes_scaber"
"2582" "Euthynnus_affinis" "Euthynnus_affinis"
"2583" "Amphiprion_leucokranos" "Amphiprion_leucokranos"
"2584" "Boreogadus_saida" "Boreogadus_saida"
"2585" "Gymnocanthus_tricuspis" "Gymnocanthus_tricuspis"
"2586" "Ambassis_jacksoniensis" "Ambassis_jacksoniensis"
"2587" "Siphamia_roseigaster" "Siphamia_roseigaster"
"2588" "Torquigener_squamicauda" "Torquigener_squamicauda"
"2589" "Arenigobius_frenatus" "Arenigobius_frenatus"
"2590" "Hippocampus_whitei" "Hippocampus_whitei"
"2591" "Mendosoma_lineatum" "Mendosoma_lineatum"
"2592" "Rhombosolea_tapirina" "Rhombosolea_tapirina"
"2593" "Conger_verreauxi" "Conger_verreauxi"
"2594" "Platycephalus_richardsoni" "Platycephalus_richardsoni"
"2595" "Seriolella_brama" "Seriolella_brama"
"2596" "Salmo_salar" "Salmo_salar"
"2597" "Paratrachichthys_trailli" "Paratrachichthys_trailli"
"2598" "Arnoglossus_bassensis" "Arnoglossus_bassensis"
"2599" "Scarus_hypselopterus" "Scarus_hypselopterus"
"2600" "Asterropteryx_spp." "Asterropteryx_spp."
"2601" "Nectamia_luxuria" "Nectamia_luxuria"
"2602" "Ostorhinchus_nanus" "Ostorhinchus_nanus"
"2603" "Ctenogobiops_maculosus" "Ctenogobiops_maculosus"
"2604" "Selar_boops" "Selar_boops"
"2605" "Ostorhinchus_chrysopomus" "Ostorhinchus_chrysopomus"
"2606" "Ostorhinchus_sealei" "Ostorhinchus_sealei"
"2607" "Archamia_macroptera" "Taeniamia_macroptera"
"2608" "Ostorhinchus_hartzfeldii" "Ostorhinchus_hartzfeldii"
"2609" "Parapercis_xanthogramma" "Parapercis_xanthogramma"
"2610" "Cheilodipterus_arabicus" "Cheilodipterus_arabicus"
"2611" "Meiacanthus_mossambicus" "Meiacanthus_mossambicus"
"2612" "Pomacentrus_baenschi" "Pomacentrus_baenschi"
"2613" "Corythoichthys_sp._[5_RK]" "Corythoichthys_sp._[5_RK]"
"2614" "Amphiprion_allardi" "Amphiprion_allardi"
"2615" "Synchiropus_stellatus" "Synchiropus_stellatus"
"2616" "Lethrinus_variegatus" "Lethrinus_variegatus"
"2617" "Pollachius_virens" "Pollachius_virens"
"2618" "Taurulus_bubalis" "Taurulus_bubalis"
"2619" "Thorogobius_ephippiatus" "Thorogobius_ephippiatus"
"2620" "Chirolophis_ascanii" "Chirolophis_ascanii"
"2621" "Gasterosteus_aculeatus" "Gasterosteus_aculeatus"
"2622" "Liparis_montagui" "Liparis_montagui"
"2623" "Zeugopterus_regius" "Zeugopterus_regius"
"2624" "Callionymus_lyra" "Callionymus_lyra"
"2625" "Molva_molva" "Molva_molva"
"2626" "Coryphopterus_hyalinus" "Coryphopterus_hyalinus"
"2627" "Chromis_scotti" "Chromis_scotti"
"2628" "Tautoga_onitis" "Tautoga_onitis"
"2629" "Stichaeus_punctatus_punctatus" "Stichaeus_punctatus_punctatus"
"2630" "Chaetodon_sedentarius" "Chaetodon_sedentarius"
"2631" "Holocentrus_spp." "Holocentrus_spp."
"2632" "Xyrichtys_splendens" "Xyrichtys_splendens"
"2633" "Priolepis_hipoliti" "Priolepis_hipoliti"
"2634" "Gymnothorax_funebris" "Gymnothorax_funebris"
"2635" "Sebastes_auriculatus" "Sebastes_auriculatus"
"2636" "Porichthys_notatus" "Porichthys_notatus"
"2637" "Hypsurus_caryi" "Hypsurus_caryi"
"2638" "Oxyjulis_californica" "Oxyjulis_californica"
"2639" "Sebastes_chrysomelas" "Sebastes_chrysomelas"
"2640" "Sebastes_mystinus" "Sebastes_mystinus"
"2641" "Sebastes_serranoides" "Sebastes_serranoides"
"2642" "Sebastes_serriceps" "Sebastes_serriceps"
"2643" "Embiotoca_jacksoni" "Embiotoca_jacksoni"
"2644" "Sebastes_atrovirens" "Sebastes_atrovirens"
"2645" "Chromis_punctipinnis" "Chromis_punctipinnis"
"2646" "Hypsypops_rubicundus" "Hypsypops_rubicundus"
"2647" "Paralabrax_clathratus" "Paralabrax_clathratus"
"2648" "Sebastes_rastrelliger" "Sebastes_rastrelliger"
"2649" "Sebastes_paucispinis" "Sebastes_paucispinis"
"2650" "Girella_nigricans" "Girella_nigricans"
"2651" "Scorpaenichthys_marmoratus" "Scorpaenichthys_marmoratus"
"2652" "Rhacochilus_toxotes" "Rhacochilus_toxotes"
"2653" "Alloclinus_holderi" "Alloclinus_holderi"
"2654" "Phanerodon_atripes" "Phanerodon_atripes"
"2655" "Pleuronichthys_coenosus" "Pleuronichthys_coenosus"
"2656" "Scorpaena_guttata" "Scorpaena_guttata"
"2657" "Medialuna_californiensis" "Medialuna_californiensis"
"2658" "Sebastes_carnatus" "Sebastes_carnatus"
"2659" "Hexagrammos_stelleri" "Hexagrammos_stelleri"
"2660" "Leptocottus_armatus" "Leptocottus_armatus"
"2661" "Paralabrax_nebulifer" "Paralabrax_nebulifer"
"2662" "Sebastes_rosaceus" "Sebastes_rosaceus"
"2663" "Trachurus_symmetricus" "Trachurus_symmetricus"
"2664" "Orthonopias_triacis" "Orthonopias_triacis"
"2665" "Gibbonsia_sp._(elegans)" "Gibbonsia_spp."
"2666" "Leiocottus_hirundo" "Leiocottus_hirundo"
"2667" "Heterostichus_rostratus" "Heterostichus_rostratus"
"2668" "Atractoscion_sp._(nobilis)" "Atractoscion_spp."
"2669" "Afurcagobius_tamarensis" "Afurcagobius_tamarensis"
"2670" "Paristiopterus_gallipavo" "Paristiopterus_gallipavo"
"2671" "Neosebastes_pandus" "Neosebastes_pandus"
"2672" "Enneapterygius_larsonae" "Enneapterygius_larsonae"
"2673" "Petroscirtes_breviceps" "Petroscirtes_breviceps"
"2674" "Platycephalus_endrachtensis" "Platycephalus_endrachtensis"
"2675" "Eviota_bimaculata" "Eviota_bimaculata"
"2676" "Eubalichthys_caeruleoguttatus" "Eubalichthys_caeruleoguttatus"
"2677" "Acanthistius_pardalotus" "Acanthistius_pardalotus"
"2678" "Naso_fageni" "Naso_fageni"
"2679" "Repomucenus_calcaratus" "Repomucenus_calcaratus"
"2680" "Petroscirtes_spp." "Petroscirtes_spp."
"2681" "Halichoeres_sp._[orientalis]" "Halichoeres_sp._[orientalis]"
"2682" "Cymbacephalus_spp." "Cymbacephalus_spp."
"2683" "Meiacanthus_luteus" "Meiacanthus_luteus"
"2684" "Acanthopagrus_latus" "Acanthopagrus_latus"
"2685" "Trachelochismus_melobesia" "Trachelochismus_melobesia"
"2686" "Haplocylix_littoreus" "Haplocylix_littoreus"
"2687" "Genypterus_tigerinus" "Genypterus_tigerinus"
